product_id,product_name,product_image,product_price,shop_link,shop_name,shop_logo,review_score,review_score_count,company_name,power_rate,cable_type,power_category
12364721,마이크로닉스 CASLON M 500W 80PLUS 230V EU,https://img.danawa.com/prod_img/500000/721/364/img/12364721_1.jpg?shrink=330:330&_v=20220119132452,43500,https://prod.danawa.com/bridge/loadingBridge.html?cate1=861&cate2=880&cate3=997&cate4=0&pcode=12364721&cmpnyc=EE309&safe_trade=4&fee_type=T&link_pcode=LO1375301756&package=0&setpc=0&r=16678776244097,롯데ON,https://img.danawa.com/cmpny_info/images/EE309_logo.gif,4.7,39,마이크로닉스 ( 제조사 웹사이트 바로가기),500W,케이블일체형,ATX 파워
10550589,topower Guardian TOP-500DG Single Rail 80PLUS BRONZE,https://img.danawa.com/prod_img/500000/589/550/img/10550589_1.jpg?shrink=330:330&_v=20210826132334,49900,https://prod.danawa.com/bridge/loadingBridge.html?cate1=861&cate2=880&cate3=997&cate4=0&pcode=10550589&cmpnyc=TH201&safe_trade=4&fee_type=T&link_pcode=2914860849&package=0&setpc=0&r=16678800089084,11번가,https://img.danawa.com/cmpny_info/images/TH201_logo.gif,4.8,12,topower ( 제조사 웹사이트 바로가기),500W,케이블일체형,ATX 파워
6118868,쿨러마스터 Elite V3 230V 500W,https://img.danawa.com/prod_img/500000/868/118/img/6118868_1.jpg?shrink=330:330&_v=20210107154120,36000,https://prod.danawa.com/bridge/loadingBridge.html?cate1=861&cate2=880&cate3=997&cate4=0&pcode=6118868&cmpnyc=EE309&safe_trade=4&fee_type=T&link_pcode=LO1036079584&package=0&setpc=0&r=16678772835962,롯데ON,https://img.danawa.com/cmpny_info/images/EE309_logo.gif,4.6,41,쿨러마스터,500W,케이블일체형,ATX 파워
8395035,시소닉 S12III Bronze SSR-650GB3 Single Rail,https://img.danawa.com/prod_img/500000/035/395/img/8395035_1.jpg?shrink=330:330&_v=20210106135026,87710,https://prod.danawa.com/bridge/loadingBridge.html?cate1=861&cate2=880&cate3=997&cate4=0&pcode=8395035&cmpnyc=ED910&safe_trade=4&fee_type=T&link_pcode=7744547996&package=0&setpc=0&r=16678786008623,인터파크,https://img.danawa.com/cmpny_info/images/ED910_logo.gif,4.7,77,시소닉 ( 제조사 웹사이트 바로가기),650W,케이블일체형,ATX 파워
12978929,마이크로닉스 COOLMAX FOCUS PRO 500W 80PLUS 230V EU,https://img.danawa.com/prod_img/500000/929/978/img/12978929_1.jpg?shrink=330:330&_v=20220119125026,44500,https://prod.danawa.com/bridge/loadingBridge.html?cate1=861&cate2=880&cate3=997&cate4=0&pcode=12978929&cmpnyc=TP40F&safe_trade=4&fee_type=T&link_pcode=P6625042191&package=0&setpc=0&r=16678778222813,쿠팡,https://img.danawa.com/cmpny_info/images/TP40F_logo.gif,4.3,9,마이크로닉스 ( 제조사 웹사이트 바로가기),500W,케이블일체형,ATX 파워
8558654,FSP HYDRO PRO 700W 80PLUS Bronze 230V EU,https://img.danawa.com/prod_img/500000/654/558/img/8558654_1.jpg?shrink=330:330&_v=20210106162029,88000,https://prod.danawa.com/bridge/loadingBridge.html?cate1=861&cate2=880&cate3=997&cate4=0&pcode=8558654&cmpnyc=TP40F&safe_trade=4&fee_type=T&link_pcode=P2036084047&package=0&setpc=0&r=16678772368316,쿠팡,https://img.danawa.com/cmpny_info/images/TP40F_logo.gif,4.7,161,FSP ( 제조사 웹사이트 바로가기),700W,케이블일체형,ATX 파워
9431529,AONE STORM 700W 80PLUS BRONZE,https://img.danawa.com/prod_img/500000/529/431/img/9431529_1.jpg?shrink=330:330&_v=20220916153349,62000,https://prod.danawa.com/bridge/loadingBridge.html?cate1=861&cate2=880&cate3=997&cate4=0&pcode=9431529&cmpnyc=EE715&safe_trade=4&fee_type=T&link_pcode=C645801704&package=0&setpc=0&r=16678776498372,옥션,https://img.danawa.com/cmpny_info/images/EE715_logo.gif,4.8,6,AONE ( 제조사 웹사이트 바로가기),700W,케이블일체형,ATX 파워
11247423,시소닉 A12 STANDARD 230V EU SSR-500RA LLC,https://img.danawa.com/prod_img/500000/423/247/img/11247423_1.jpg?shrink=330:330&_v=20201224101450,54000,https://prod.danawa.com/bridge/loadingBridge.html?cate1=861&cate2=880&cate3=997&cate4=0&pcode=11247423&cmpnyc=EE309&safe_trade=4&fee_type=T&link_pcode=LO1624436590&package=0&setpc=0&r=16678773115771,롯데ON,https://img.danawa.com/cmpny_info/images/EE309_logo.gif,4.6,40,시소닉 ( 제조사 웹사이트 바로가기),500W,케이블일체형,ATX 파워
12400607,쿨러마스터 MWE 500 BRONZE V2 230V,https://img.danawa.com/prod_img/500000/607/400/img/12400607_1.jpg?shrink=330:330&_v=20210107134956,47000,https://prod.danawa.com/bridge/loadingBridge.html?cate1=861&cate2=880&cate3=997&cate4=0&pcode=12400607&cmpnyc=EE715&safe_trade=4&fee_type=T&link_pcode=C645789008&package=0&setpc=0&r=16678770073397,옥션,https://img.danawa.com/cmpny_info/images/EE715_logo.gif,4.7,19,쿨러마스터 ( 제조사 웹사이트 바로가기),500W,케이블일체형,ATX 파워
9363873,쿨러마스터 MWE 750 WHITE 230V V2,https://img.danawa.com/prod_img/500000/873/363/img/9363873_1.jpg?shrink=330:330&_v=20211025092854,78000,https://prod.danawa.com/bridge/loadingBridge.html?cate1=861&cate2=880&cate3=997&cate4=0&pcode=9363873&cmpnyc=ED910&safe_trade=4&fee_type=T&link_pcode=8676327032&package=0&setpc=0&r=16678795357809,인터파크,https://img.danawa.com/cmpny_info/images/ED910_logo.gif,4.5,32,쿨러마스터 ( 제조사 웹사이트 바로가기),750W,케이블일체형,ATX 파워
13853267,MSI MPG A850GF 80PLUS GOLD,https://img.danawa.com/prod_img/500000/267/853/img/13853267_1.jpg?shrink=330:330&_v=20210929110116,134990,https://prod.danawa.com/bridge/loadingBridge.html?cate1=861&cate2=880&cate3=997&cate4=0&pcode=13853267&cmpnyc=EE128&safe_trade=4&fee_type=T&link_pcode=2434665548&package=0&setpc=0&r=16678772243026,G마켓,https://img.danawa.com/cmpny_info/images/EE128_logo.gif,4.8,11,MSI ( 제조사 웹사이트 바로가기),850W,풀모듈러,ATX 파워
3272823,SuperFlower SF-650F14MT LEADEX SILVER,https://img.danawa.com/prod_img/500000/823/272/img/3272823_1.jpg?shrink=330:330&_v=20210113142333,161390,https://prod.danawa.com/bridge/loadingBridge.html?cate1=861&cate2=880&cate3=997&cate4=0&pcode=3272823&cmpnyc=TP40F&safe_trade=4&fee_type=T&link_pcode=P5354897179&package=0&setpc=0&r=16678790964785,쿠팡,https://img.danawa.com/cmpny_info/images/TP40F_logo.gif,4.7,261,SuperFlower,650W,풀모듈러,ATX 파워
3762610,아이구주 ELPIS SP-600EL,https://img.danawa.com/prod_img/500000/610/762/img/3762610_1.jpg?shrink=330:330&_v=20210107111518,47990,https://prod.danawa.com/bridge/loadingBridge.html?cate1=861&cate2=880&cate3=997&cate4=0&pcode=3762610&cmpnyc=EE128&safe_trade=4&fee_type=T&link_pcode=2408044968&package=0&setpc=0&r=16678794365221,G마켓,https://img.danawa.com/cmpny_info/images/EE128_logo.gif,4.8,131,아이구주,600W,케이블일체형,ATX 파워
9564534,시소닉 FOCUS GOLD GX-1000 WHITE Full Modular,https://img.danawa.com/prod_img/500000/534/564/img/9564534_1.jpg?shrink=330:330&_v=20210406173018,277190,https://prod.danawa.com/bridge/loadingBridge.html?cate1=861&cate2=880&cate3=997&cate4=0&pcode=9564534&cmpnyc=EE128&safe_trade=4&fee_type=T&link_pcode=2408043042&package=0&setpc=0&r=16678790186913,G마켓,https://img.danawa.com/cmpny_info/images/EE128_logo.gif,4.9,18,시소닉 ( 제조사 웹사이트 바로가기),1000W,풀모듈러,ATX 파워
6324846,마이크로닉스 Compact SFX 450W 80Plus Bronze,https://img.danawa.com/prod_img/500000/846/324/img/6324846_1.jpg?shrink=330:330&_v=20200327143200,91000,https://prod.danawa.com/bridge/loadingBridge.html?cate1=861&cate2=880&cate3=998&cate4=0&pcode=6324846&cmpnyc=EE309&safe_trade=4&fee_type=T&link_pcode=LO1804964378&package=0&setpc=0&r=16678781068193,롯데ON,https://img.danawa.com/cmpny_info/images/EE309_logo.gif,4.9,28,마이크로닉스,450W,케이블일체형,M-ATX(SFX) 파워
5168945,Antec NeoECO NE650C 80PLUS BRONZE,https://img.danawa.com/prod_img/500000/945/168/img/5168945_1.jpg?shrink=330:330&_v=20220317130339,90700,https://prod.danawa.com/bridge/loadingBridge.html?cate1=861&cate2=880&cate3=997&cate4=0&pcode=5168945&cmpnyc=ED910&safe_trade=4&fee_type=T&link_pcode=6406811816&package=0&setpc=0&r=16678791992120,인터파크,https://img.danawa.com/cmpny_info/images/ED910_logo.gif,4.7,180,Antec,650W,케이블일체형,ATX 파워
15216788,아이구주 TITAN GF-850 80PLUS GOLD Full Modular,https://img.danawa.com/prod_img/500000/788/216/img/15216788_1.jpg?shrink=330:330&_v=20211015085011,143900,https://prod.danawa.com/bridge/loadingBridge.html?cate1=861&cate2=880&cate3=997&cate4=0&pcode=15216788&cmpnyc=TT3EC&safe_trade=4&fee_type=N&link_pcode=5855886578&package=0&setpc=0&r=16678772509381,근호컴,,5.0,9,아이구주 ( 제조사 웹사이트 바로가기),850W,풀모듈러,ATX 파워
10550613,topower Guardian TOP-600DG Single Rail 80PLUS BRONZE,https://img.danawa.com/prod_img/500000/613/550/img/10550613_1.jpg?shrink=330:330&_v=20210826132451,59000,https://prod.danawa.com/bridge/loadingBridge.html?cate1=861&cate2=880&cate3=997&cate4=0&pcode=10550613&cmpnyc=PV203&safe_trade=4&fee_type=A&link_pcode=5565670514&package=0&setpc=0&r=16678799764021,컴오아시스,https://img.danawa.com/cmpny_info/images/PV203_logo.gif,5.0,13,topower ( 제조사 웹사이트 바로가기),600W,케이블일체형,ATX 파워
10466985,SuperFlower SF-1000F14MP LEADEX PLATINUM SE BLACK,https://img.danawa.com/prod_img/500000/985/466/img/10466985_1.jpg?shrink=330:330&_v=20211206145525,228990,https://prod.danawa.com/bridge/loadingBridge.html?cate1=861&cate2=880&cate3=997&cate4=0&pcode=10466985&cmpnyc=PV203&safe_trade=4&fee_type=A&link_pcode=5565670140&package=0&setpc=0&r=16678775266517,컴오아시스,https://img.danawa.com/cmpny_info/images/PV203_logo.gif,4.8,36,SuperFlower ( 제조사 웹사이트 바로가기),1000W,풀모듈러,ATX 파워
5858937,시소닉 SSP-300SUB,https://img.danawa.com/prod_img/500000/937/858/img/5858937_1.jpg?shrink=330:330&_v=20210512152750,77890,https://prod.danawa.com/bridge/loadingBridge.html?cate1=861&cate2=880&cate3=999&cate4=0&pcode=5858937&cmpnyc=ED910&safe_trade=4&fee_type=T&link_pcode=5455977214&package=0&setpc=0&r=16678801385798,인터파크,https://img.danawa.com/cmpny_info/images/ED910_logo.gif,4.3,16,시소닉,300W,풀모듈러,Flex-ATX 파워
15265577,마이크로닉스 Classic II 850W 80PLUS GOLD 230V EU 풀모듈러 화이트,https://img.danawa.com/prod_img/500000/577/265/img/15265577_1.jpg?shrink=330:330&_v=20220406094751,177000,https://prod.danawa.com/bridge/loadingBridge.html?cate1=861&cate2=880&cate3=997&cate4=0&pcode=15265577&cmpnyc=ED910&safe_trade=4&fee_type=T&link_pcode=8537111966&package=0&setpc=0&r=16678771177267,인터파크,https://img.danawa.com/cmpny_info/images/ED910_logo.gif,5.0,21,마이크로닉스 ( 제조사 웹사이트 바로가기),850W,풀모듈러,ATX 파워
12954677,마이크로닉스 COOLMAX EXPLORER 750W 80Plus Gold 230V EU 풀모듈러,https://img.danawa.com/prod_img/500000/677/954/img/12954677_1.jpg?shrink=330:330&_v=20220119125227,101000,https://prod.danawa.com/bridge/loadingBridge.html?cate1=861&cate2=880&cate3=997&cate4=0&pcode=12954677&cmpnyc=EE128&safe_trade=4&fee_type=T&link_pcode=2006261014&package=0&setpc=0&r=16678772626148,G마켓,https://img.danawa.com/cmpny_info/images/EE128_logo.gif,4.7,21,마이크로닉스 ( 제조사 웹사이트 바로가기),750W,풀모듈러,ATX 파워
10901742,마이크로닉스 Classic II 750W 80PLUS Bronze 230V EU HDB PINK,https://img.danawa.com/prod_img/500000/742/901/img/10901742_1.jpg?shrink=330:330&_v=20220118170213,90000,https://prod.danawa.com/bridge/loadingBridge.html?cate1=861&cate2=880&cate3=997&cate4=0&pcode=10901742&cmpnyc=TT1D8&safe_trade=4&fee_type=N&link_pcode=4870789773&package=0&setpc=0&r=16678773865692,알라Din,,4.8,18,마이크로닉스 ( 제조사 웹사이트 바로가기),750W,케이블일체형,ATX 파워
12076481,마이크로닉스 COOLMAX VISION 600W HDB,https://img.danawa.com/prod_img/500000/481/076/img/12076481_1.jpg?shrink=330:330&_v=20220119125124,47490,https://prod.danawa.com/bridge/loadingBridge.html?cate1=861&cate2=880&cate3=997&cate4=0&pcode=12076481&cmpnyc=EE128&safe_trade=4&fee_type=T&link_pcode=2408067113&package=0&setpc=0&r=16678795679624,G마켓,https://img.danawa.com/cmpny_info/images/EE128_logo.gif,4.7,156,마이크로닉스 ( 제조사 웹사이트 바로가기),600W,케이블일체형,ATX 파워
11908978,에너지옵티머스 EXCEL PRO 600W 80PLUS STANDARD 230V EU,https://img.danawa.com/prod_img/500000/978/908/img/11908978_1.jpg?shrink=330:330&_v=20210129162853,48410,https://prod.danawa.com/bridge/loadingBridge.html?cate1=861&cate2=880&cate3=997&cate4=0&pcode=11908978&cmpnyc=TN920&safe_trade=4&fee_type=T&link_pcode=9728778770&package=0&setpc=0&r=16678805846522,티몬,https://img.danawa.com/cmpny_info/images/TN920_logo.gif,4.5,2,에너지옵티머스 ( 제조사 웹사이트 바로가기),600W,케이블일체형,ATX 파워
10070199,GreatWall E750 FROZEN 80PLUS GOLD 모듈러,https://img.danawa.com/prod_img/500000/199/070/img/10070199_1.jpg?shrink=330:330&_v=20210202173136,117900,https://prod.danawa.com/bridge/loadingBridge.html?cate1=861&cate2=880&cate3=997&cate4=0&pcode=10070199&cmpnyc=PP402&safe_trade=4&fee_type=A&link_pcode=10070199&package=0&setpc=0&r=16678801992121,아이티엔조이,https://img.danawa.com/cmpny_info/images/PP402_logo.gif,4.5,12,GreatWall,750W,세미모듈러,ATX 파워
16342190,마이크로닉스 Classic II 풀체인지 700W 80PLUS BRONZE 230V EU 화이트,https://img.danawa.com/prod_img/500000/190/342/img/16342190_1.jpg?shrink=330:330&_v=20220822170112,87000,https://prod.danawa.com/bridge/loadingBridge.html?cate1=861&cate2=880&cate3=997&cate4=0&pcode=16342190&cmpnyc=EE309&safe_trade=4&fee_type=T&link_pcode=LO1958165249&package=0&setpc=0&r=16678769091597,롯데ON,https://img.danawa.com/cmpny_info/images/EE309_logo.gif,4.6,13,마이크로닉스 ( 제조사 웹사이트 바로가기),700W,케이블일체형,ATX 파워
5794038,EVGA 500 BQ 80PLUS BRONZE,https://img.danawa.com/prod_img/500000/038/794/img/5794038_1.jpg?shrink=330:330&_v=20220708123454,57800,https://prod.danawa.com/bridge/loadingBridge.html?cate1=861&cate2=880&cate3=997&cate4=0&pcode=5794038&cmpnyc=ED910&safe_trade=4&fee_type=T&link_pcode=6640736459&package=0&setpc=0&r=16678774493222,인터파크,https://img.danawa.com/cmpny_info/images/ED910_logo.gif,4.7,45,EVGA,500W,세미모듈러,ATX 파워
9536253,SilverStone Essential ST60F-ES230 600W 80PLUS STANDARD STCOM,https://img.danawa.com/prod_img/500000/253/536/img/9536253_1.jpg?shrink=330:330&_v=20210203173749,48400,https://prod.danawa.com/bridge/loadingBridge.html?cate1=861&cate2=880&cate3=997&cate4=0&pcode=9536253&cmpnyc=TP40F&safe_trade=4&fee_type=T&link_pcode=P1329191510&package=0&setpc=0&r=16678787524306,쿠팡,https://img.danawa.com/cmpny_info/images/TP40F_logo.gif,5.0,1,SilverStone Essential,600W,케이블일체형,ATX 파워
3682987,마이크로닉스 Compact TFX 350W 80Plus EU Standard,https://img.danawa.com/prod_img/500000/987/682/img/3682987_1.jpg?shrink=330:330&_v=20170807134728,67990,https://prod.danawa.com/bridge/loadingBridge.html?cate1=861&cate2=880&cate3=999&cate4=0&pcode=3682987&cmpnyc=EE128&safe_trade=4&fee_type=T&link_pcode=2408040920&package=0&setpc=0&r=16678792639721,G마켓,https://img.danawa.com/cmpny_info/images/EE128_logo.gif,4.7,99,마이크로닉스,350W,케이블일체형,TFX 파워
10550649,topower Guardian TOP-700DG Single Rail 80PLUS BRONZE,https://img.danawa.com/prod_img/500000/649/550/img/10550649_1.jpg?shrink=330:330&_v=20210826132656,69000,https://prod.danawa.com/bridge/loadingBridge.html?cate1=861&cate2=880&cate3=997&cate4=0&pcode=10550649&cmpnyc=TP40F&safe_trade=4&fee_type=T&link_pcode=P1277264490&package=0&setpc=0&r=16678799467468,쿠팡,https://img.danawa.com/cmpny_info/images/TP40F_logo.gif,4.8,19,topower ( 제조사 웹사이트 바로가기),700W,케이블일체형,ATX 파워
5667836,GIGABYTE P650B 80PLUS BRONZE 제이씨현,https://img.danawa.com/prod_img/500000/836/667/img/5667836_1.jpg?shrink=330:330&_v=20220406093645,40360,https://prod.danawa.com/bridge/loadingBridge.html?cate1=861&cate2=880&cate3=997&cate4=0&pcode=5667836&cmpnyc=PS114&safe_trade=4&fee_type=A&link_pcode=41835&package=0&setpc=0&r=16678783723266,플레이몰,https://img.danawa.com/cmpny_info/images/PS114_logo.gif,4.8,10,GIGABYTE,650W,케이블일체형,ATX 파워
11909047,에너지옵티머스 EXCEL PRO 700W 80PLUS STANDARD 230V EU,https://img.danawa.com/prod_img/500000/047/909/img/11909047_1.jpg?shrink=330:330&_v=20211028103320,61000,https://prod.danawa.com/bridge/loadingBridge.html?cate1=861&cate2=880&cate3=997&cate4=0&pcode=11909047&cmpnyc=COM25&safe_trade=2&fee_type=S&link_pcode=&package=0&setpc=0&r=16678806794758,㈜근호컴,https://img.danawa.com/cmpny_info/images/COM25_logo.gif,5.0,2,에너지옵티머스 ( 제조사 웹사이트 바로가기),700W,케이블일체형,ATX 파워
5968537,에너맥스 Platimax D.F. EPF1050EWT 80Plus Platinum Full Modular,https://img.danawa.com/prod_img/500000/537/968/img/5968537_1.jpg?shrink=330:330&_v=20211119090005,292600,https://prod.danawa.com/bridge/loadingBridge.html?cate1=861&cate2=880&cate3=997&cate4=0&pcode=5968537&cmpnyc=PV203&safe_trade=4&fee_type=A&link_pcode=5489038162&package=0&setpc=0&r=16678777653927,컴오아시스,https://img.danawa.com/cmpny_info/images/PV203_logo.gif,4.9,26,에너맥스,1050W,케이블일체형,ATX 파워
9817380,시소닉 PRIME PLATINUM PX-1000 Full Modular,https://img.danawa.com/prod_img/500000/380/817/img/9817380_1.jpg?shrink=330:330&_v=20210406173754,389990,https://prod.danawa.com/bridge/loadingBridge.html?cate1=861&cate2=880&cate3=997&cate4=0&pcode=9817380&cmpnyc=EE715&safe_trade=4&fee_type=T&link_pcode=C721743702&package=0&setpc=0&r=16678774982903,옥션,https://img.danawa.com/cmpny_info/images/EE715_logo.gif,4.8,26,시소닉 ( 제조사 웹사이트 바로가기),1000W,풀모듈러,ATX 파워
15221297,아이구주 TITAN GF-750 80PLUS GOLD Full Modular,https://img.danawa.com/prod_img/500000/297/221/img/15221297_1.jpg?shrink=330:330&_v=20210928133735,119800,https://prod.danawa.com/bridge/loadingBridge.html?cate1=861&cate2=880&cate3=997&cate4=0&pcode=15221297&cmpnyc=TN729&safe_trade=4&fee_type=T&link_pcode=1929199741_1929199741&package=0&setpc=0&r=16678781451001,위메프,https://img.danawa.com/cmpny_info/images/TN729_logo.gif,4.8,6,아이구주 ( 제조사 웹사이트 바로가기),750W,풀모듈러,ATX 파워
9458883,SuperFlower SF-850F14RG LEADEX III ARGB GOLD,https://img.danawa.com/prod_img/500000/883/458/img/9458883_1.jpg?shrink=330:330&_v=20210108165946,197200,https://prod.danawa.com/bridge/loadingBridge.html?cate1=861&cate2=880&cate3=997&cate4=0&pcode=9458883&cmpnyc=EE128&safe_trade=4&fee_type=T&link_pcode=2610665564&package=0&setpc=0&r=16678783433790,G마켓,https://img.danawa.com/cmpny_info/images/EE128_logo.gif,5.0,2,SuperFlower ( 제조사 웹사이트 바로가기),850W,풀모듈러,ATX 파워
16729655,마이크로닉스 Compact TFX 400W 80Plus 230V EU,https://img.danawa.com/prod_img/500000/655/729/img/16729655_1.jpg?shrink=330:330&_v=20220412105152,65500,https://prod.danawa.com/bridge/loadingBridge.html?cate1=861&cate2=880&cate3=999&cate4=0&pcode=16729655&cmpnyc=TH201&safe_trade=4&fee_type=T&link_pcode=4582886152&package=0&setpc=0&r=16678776913140,11번가,https://img.danawa.com/cmpny_info/images/TH201_logo.gif,4.6,6,마이크로닉스,400W,케이블일체형,TFX 파워
15266783,마이크로닉스 Classic II 1050W 80PLUS GOLD 230V EU 풀모듈러 화이트,https://img.danawa.com/prod_img/500000/783/266/img/15266783_1.jpg?shrink=330:330&_v=20220406094824,211770,https://prod.danawa.com/bridge/loadingBridge.html?cate1=861&cate2=880&cate3=997&cate4=0&pcode=15266783&cmpnyc=EE715&safe_trade=4&fee_type=T&link_pcode=C721738916&package=0&setpc=0&r=16678773189842,옥션,https://img.danawa.com/cmpny_info/images/EE715_logo.gif,4.7,16,마이크로닉스 ( 제조사 웹사이트 바로가기),1050W,풀모듈러,ATX 파워
11908909,에너지옵티머스 EXCEL PRO 500W 80PLUS STANDARD 230V EU,https://img.danawa.com/prod_img/500000/909/908/img/11908909_1.jpg?shrink=330:330&_v=20211028103349,44800,http://shop.danawa.com/virtualestimate/?controller=estimate&methods=moveEstimateMiniShop&memberId=PS81A&productSeq=11908909&serviceId=blog&marketPlaceSeq=33,요피씨,https://img.danawa.com/cmpny_info/images/PS81A_logo.gif,5.0,2,에너지옵티머스 ( 제조사 웹사이트 바로가기),500W,케이블일체형,ATX 파워
12573677,쿨러마스터 V750 SFX GOLD,https://img.danawa.com/prod_img/500000/677/573/img/12573677_1.jpg?shrink=330:330&_v=20201126150221,176600,https://prod.danawa.com/bridge/loadingBridge.html?cate1=861&cate2=880&cate3=998&cate4=0&pcode=12573677&cmpnyc=TP40F&safe_trade=4&fee_type=T&link_pcode=P5354973280&package=0&setpc=0&r=16678781185504,쿠팡,https://img.danawa.com/cmpny_info/images/TP40F_logo.gif,4.8,7,쿨러마스터 ( 제조사 웹사이트 바로가기),750W,풀모듈러,M-ATX(SFX) 파워
16362158,Antec NeoECO 750W 80PLUS GOLD 풀모듈러,https://img.danawa.com/prod_img/500000/158/362/img/16362158_1.jpg?shrink=330:330&_v=20220210092243,138890,https://prod.danawa.com/bridge/loadingBridge.html?cate1=861&cate2=880&cate3=997&cate4=0&pcode=16362158&cmpnyc=EE128&safe_trade=4&fee_type=T&link_pcode=2434666001&package=0&setpc=0&r=16678773054165,G마켓,https://img.danawa.com/cmpny_info/images/EE128_logo.gif,4.9,23,Antec ( 제조사 웹사이트 바로가기),750W,풀모듈러,ATX 파워
9647631,스카이디지탈 파워스테이션5 PS5-850RV 80PLUS GOLD FULL MODULAR,https://img.danawa.com/prod_img/500000/631/647/img/9647631_1.jpg?shrink=330:330&_v=20210826123551,118810,https://prod.danawa.com/bridge/loadingBridge.html?cate1=861&cate2=880&cate3=997&cate4=0&pcode=9647631&cmpnyc=PV203&safe_trade=4&fee_type=A&link_pcode=5565665970&package=0&setpc=0&r=16678784183116,컴오아시스,https://img.danawa.com/cmpny_info/images/PV203_logo.gif,4.2,7,스카이디지탈 ( 제조사 웹사이트 바로가기),850W,풀모듈러,ATX 파워
15298397,SuperFlower SF-1000F14TP LEADEX V PRO PLATINUM WHITE,https://img.danawa.com/prod_img/500000/397/298/img/15298397_1.jpg?shrink=330:330&_v=20220929155348,264390,https://prod.danawa.com/bridge/loadingBridge.html?cate1=861&cate2=880&cate3=997&cate4=0&pcode=15298397&cmpnyc=EE128&safe_trade=4&fee_type=T&link_pcode=2326721243&package=0&setpc=0&r=16678779232725,G마켓,https://img.danawa.com/cmpny_info/images/EE128_logo.gif,5.0,11,SuperFlower ( 제조사 웹사이트 바로가기),1000W,풀모듈러,ATX 파워
10506012,SuperFlower SF-750F14HG LEADEX III GOLD WHITE,https://img.danawa.com/prod_img/500000/012/506/img/10506012_1.jpg?shrink=330:330&_v=20211029135100,143990,https://prod.danawa.com/bridge/loadingBridge.html?cate1=861&cate2=880&cate3=997&cate4=0&pcode=10506012&cmpnyc=EE128&safe_trade=4&fee_type=T&link_pcode=2405248731&package=0&setpc=0&r=16678776103143,G마켓,https://img.danawa.com/cmpny_info/images/EE128_logo.gif,4.8,25,SuperFlower ( 제조사 웹사이트 바로가기),750W,풀모듈러,ATX 파워
11742521,에너지옵티머스 EXCEL 500W,https://img.danawa.com/prod_img/500000/521/742/img/11742521_1.jpg?shrink=330:330&_v=20210413104410,37000,https://prod.danawa.com/bridge/loadingBridge.html?cate1=861&cate2=880&cate3=997&cate4=0&pcode=11742521&cmpnyc=EE715&safe_trade=4&fee_type=T&link_pcode=C255869214&package=0&setpc=0&r=16678802826943,옥션,https://img.danawa.com/cmpny_info/images/EE715_logo.gif,4.5,17,에너지옵티머스 ( 제조사 웹사이트 바로가기),500W,케이블일체형,ATX 파워
12400748,쿨러마스터 MWE 650 BRONZE V2 230V,https://img.danawa.com/prod_img/500000/748/400/img/12400748_1.jpg?shrink=330:330&_v=20210107134613,62500,https://prod.danawa.com/bridge/loadingBridge.html?cate1=861&cate2=880&cate3=997&cate4=0&pcode=12400748&cmpnyc=TU111&safe_trade=4&fee_type=N&link_pcode=5325590462&package=0&setpc=0&r=16678771932787,히트정보,,4.7,12,쿨러마스터 ( 제조사 웹사이트 바로가기),650W,케이블일체형,ATX 파워
5655273,아이구주 ELPIS SP-700GX 80PLUS Standard 230V EU,https://img.danawa.com/prod_img/500000/273/655/img/5655273_1.jpg?shrink=330:330&_v=20210107111110,63020,https://prod.danawa.com/bridge/loadingBridge.html?cate1=861&cate2=880&cate3=997&cate4=0&pcode=5655273&cmpnyc=EE128&safe_trade=4&fee_type=T&link_pcode=2434667587&package=0&setpc=0&r=16678791643110,G마켓,https://img.danawa.com/cmpny_info/images/EE128_logo.gif,4.7,32,아이구주,700W,케이블일체형,ATX 파워
11844925,마이크로닉스 ASTRO GD 750W 80PLUS GOLD 풀모듈러 FDB 화이트,https://img.danawa.com/prod_img/500000/925/844/img/11844925_1.jpg?shrink=330:330&_v=20220119132145,138000,https://prod.danawa.com/bridge/loadingBridge.html?cate1=861&cate2=880&cate3=997&cate4=0&pcode=11844925&cmpnyc=TU4A5&safe_trade=4&fee_type=N&link_pcode=5294304103&package=0&setpc=0&r=16678781304153,TJ21,,5.0,5,마이크로닉스 ( 제조사 웹사이트 바로가기),750W,풀모듈러,ATX 파워
9363774,쿨러마스터 MWE 650 WHITE 230V V2,https://img.danawa.com/prod_img/500000/774/363/img/9363774_1.jpg?shrink=330:330&_v=20211025092754,51000,https://prod.danawa.com/bridge/loadingBridge.html?cate1=861&cate2=880&cate3=997&cate4=0&pcode=9363774&cmpnyc=TU111&safe_trade=4&fee_type=N&link_pcode=4753863573&package=0&setpc=0&r=16678791095909,히트정보,,4.8,30,쿨러마스터 ( 제조사 웹사이트 바로가기),650W,케이블일체형,ATX 파워
12397211,FSP HYPER K PRO 500W 80PLUS Standard 230V EU,https://img.danawa.com/prod_img/500000/211/397/img/12397211_1.jpg?shrink=330:330&_v=20210106154220,51500,https://prod.danawa.com/bridge/loadingBridge.html?cate1=861&cate2=880&cate3=997&cate4=0&pcode=12397211&cmpnyc=TH201&safe_trade=4&fee_type=T&link_pcode=4852505034&package=0&setpc=0&r=16678778287035,11번가,https://img.danawa.com/cmpny_info/images/TH201_logo.gif,4.5,17,FSP ( 제조사 웹사이트 바로가기),500W,케이블일체형,ATX 파워
