,id,name,등록년월,image,price,shop_link,shop_name,shop_logo,score,mall_review,제조회사,AMD CPU종류,소켓 구분,세대 구분,인텔 CPU종류,사양TDP,사양최대 클럭,review_size,review_mean,review_count,final_score,Test,Rank
123,11479950,인텔 코어i5-10세대 10400 (코멧레이크S) (벌크),2020년 05월,https://img.danawa.com/prod_img/500000/950/479/img/11479950_1.jpg?shrink=330:330&_v=20210917090403,174380.0,https://prod.danawa.com/bridge/loadingBridge.html?cate1=861&cate2=873&cate3=959&cate4=0&pcode=11479950&cmpnyc=PO30C&safe_trade=4&fee_type=A&link_pcode=130163&package=0&setpc=0&r=16678522733126,피시포올,https://img.danawa.com/cmpny_info/images/PO30C_logo.gif,4.7,(76),인텔 ( 제조사 웹사이트 바로가기),,인텔(소켓1200),,코어i5-10세대,65W,4.3GHz,5,0.2,81,15.312054145206712,0.1172726230072256,124
124,13753481,인텔 코어i7-11세대 11700F (로켓레이크S) (정품),2021년 03월,https://img.danawa.com/prod_img/500000/481/753/img/13753481_1.jpg?shrink=330:330&_v=20210504163848,453990.0,https://prod.danawa.com/bridge/loadingBridge.html?cate1=861&cate2=873&cate3=959&cate4=0&pcode=13753481&cmpnyc=TH201&safe_trade=4&fee_type=T&link_pcode=4016943807&package=0&setpc=0&r=16678532525742,11번가,https://img.danawa.com/cmpny_info/images/TH201_logo.gif,4.9,(42),인텔 ( 제조사 웹사이트 바로가기),,인텔(소켓1200),,코어i7-11세대,65W,4.9GHz,13,-0.62,55,21.929318955120745,0.11660168726183397,125
125,13753598,인텔 코어i7-11세대 11700KF (로켓레이크S) (정품),2021년 03월,https://img.danawa.com/prod_img/500000/598/753/img/13753598_1.jpg?shrink=330:330&_v=20210330175625,515890.0,https://prod.danawa.com/bridge/loadingBridge.html?cate1=861&cate2=873&cate3=959&cate4=0&pcode=13753598&cmpnyc=PP402&safe_trade=4&fee_type=A&link_pcode=13753598&package=0&setpc=0&r=16678533661743,아이티엔조이,https://img.danawa.com/cmpny_info/images/PP402_logo.gif,4.7,(23),인텔 ( 제조사 웹사이트 바로가기),,인텔(소켓1200),,코어i7-11세대,125W,5.0GHz,13,0.0,36,14.321459707682193,0.10261102172943845,126
126,5530013,인텔 코어i7-8세대 8700 (커피레이크) (정품),2017년 10월,https://img.danawa.com/prod_img/500000/013/530/img/5530013_1.jpg?shrink=330:330&_v=20200707162436,521710.0,https://prod.danawa.com/bridge/loadingBridge.html?cate1=861&cate2=873&cate3=959&cate4=0&pcode=5530013&cmpnyc=TH201&safe_trade=4&fee_type=T&link_pcode=1945330920&package=0&setpc=0&r=16678525632800,11번가,https://img.danawa.com/cmpny_info/images/TH201_logo.gif,4.7,(446),인텔 코어i7-8세대,,인텔(소켓1151v2),,인텔(코어i7-8세대),65W,4.60GHz,12,0.0,458,7.513069995329983,0.09508730904142149,127
127,11824861,인텔 코어i7-10세대 10700F (코멧레이크S) (벌크),2020년 06월,https://img.danawa.com/prod_img/500000/861/824/img/11824861_1.jpg?shrink=330:330&_v=20200717163339,320620.0,https://prod.danawa.com/bridge/loadingBridge.html?cate1=861&cate2=873&cate3=959&cate4=0&pcode=11824861&cmpnyc=TH201&safe_trade=4&fee_type=T&link_pcode=4498565174&package=0&setpc=0&r=16678525945349,11번가,https://img.danawa.com/cmpny_info/images/TH201_logo.gif,4.8,(26),인텔 ( 제조사 웹사이트 바로가기),,인텔(소켓1200),,코어i7-10세대,65W,4.8GHz,7,0.71,33,12.533719243390784,0.08951406649616368,128
128,11405469,인텔 코어i5-10세대 10600 (코멧레이크S) (정품),2020년 05월,https://img.danawa.com/prod_img/500000/469/405/img/11405469_1.jpg?shrink=330:330&_v=20210512150844,416640.0,https://prod.danawa.com/bridge/loadingBridge.html?cate1=861&cate2=873&cate3=959&cate4=0&pcode=11405469&cmpnyc=TH201&safe_trade=4&fee_type=T&link_pcode=4053944852&package=0&setpc=0&r=16678530971189,11번가,https://img.danawa.com/cmpny_info/images/TH201_logo.gif,4.7,(36),인텔 ( 제조사 웹사이트 바로가기),,인텔(소켓1200),,코어i5-10세대,65W,4.8GHz,9,0.56,45,6.695092879555918,0.08834965437788019,129
129,11991320,인텔 코어i5-10세대 10600KF (코멧레이크S) (정품),2020년 08월,https://img.danawa.com/prod_img/500000/320/991/img/11991320_1.jpg?shrink=330:330&_v=20210512150209,328630.0,https://prod.danawa.com/bridge/loadingBridge.html?cate1=861&cate2=873&cate3=959&cate4=0&pcode=11991320&cmpnyc=EE715&safe_trade=4&fee_type=T&link_pcode=C677671151&package=0&setpc=0&r=16678531083669,옥션,https://img.danawa.com/cmpny_info/images/EE715_logo.gif,4.8,(12),인텔 ( 제조사 웹사이트 바로가기),,인텔(소켓1200),,코어i5-10세대,125W,4.8GHz,7,0.29,19,21.134261049907483,0.08775826917810303,130
130,11593361,인텔 코어i9-10세대 10900KF (코멧레이크S) (정품),2020년 06월,https://img.danawa.com/prod_img/500000/361/593/img/11593361_1.jpg?shrink=330:330&_v=20210712142619,534600.0,https://prod.danawa.com/bridge/loadingBridge.html?cate1=861&cate2=873&cate3=959&cate4=0&pcode=11593361&cmpnyc=PR805&safe_trade=4&fee_type=A&link_pcode=5565675303&package=0&setpc=0&r=16678529263510,아이스타피씨,https://img.danawa.com/cmpny_info/images/PR805_logo.gif,4.9,(36),인텔 ( 제조사 웹사이트 바로가기),,인텔(소켓1200),,코어i9-10세대,125W,5.3GHz,11,0.55,47,13.905624482724605,0.08436213991769548,131
131,13753718,인텔 코어i9-11세대 11900KF (로켓레이크S) (정품),2021년 03월,https://img.danawa.com/prod_img/500000/718/753/img/13753718_1.jpg?shrink=330:330&_v=20210727145359,596330.0,https://prod.danawa.com/bridge/loadingBridge.html?cate1=861&cate2=873&cate3=959&cate4=0&pcode=13753718&cmpnyc=PV203&safe_trade=4&fee_type=A&link_pcode=5565686832&package=0&setpc=0&r=16678535802365,컴오아시스,https://img.danawa.com/cmpny_info/images/PV203_logo.gif,5.0,(10),인텔 ( 제조사 웹사이트 바로가기),,인텔(소켓1200),,코어i9-11세대,125W,5.3GHz,12,0.25,22,14.25541381329609,0.08194120704978787,132
132,11481531,인텔 코어i7-10세대 10700 (코멧레이크S) (벌크),2020년 05월,https://img.danawa.com/prod_img/500000/531/481/img/11481531_1.jpg?shrink=330:330&_v=20210706093228,313460.0,https://prod.danawa.com/bridge/loadingBridge.html?cate1=861&cate2=873&cate3=959&cate4=0&pcode=11481531&cmpnyc=PV203&safe_trade=4&fee_type=A&link_pcode=5565674838&package=0&setpc=0&r=16678524478654,컴오아시스,https://img.danawa.com/cmpny_info/images/PV203_logo.gif,4.9,(61),인텔 ( 제조사 웹사이트 바로가기),,인텔(소켓1200),,코어i7-10세대,65W,4.8GHz,6,0.0,67,18.01853514704392,0.07828750079754992,133
133,11756642,AMD 라이젠9-3세대 3900XT (마티스) (정품),2020년 07월,https://img.danawa.com/prod_img/500000/642/756/img/11756642_1.jpg?shrink=330:330&_v=20200728142124,898000.0,https://prod.danawa.com/bridge/loadingBridge.html?cate1=861&cate2=873&cate3=960&cate4=0&pcode=11756642&cmpnyc=TUB11&safe_trade=4&fee_type=N&link_pcode=5991363252&package=0&setpc=0&r=16678531414700,공식온라인대리점,,5.0,(11),AMD ( 제조사 웹사이트 바로가기),라이젠9-3세대,AMD(소켓AM4),3세대(Zen2),,105W,4.7GHz,17,0.59,28,17.52963915758199,0.07780623608017817,134
134,9374721,AMD 라이젠9-3세대 3900X (마티스) (멀티팩(정품)),2019년 08월,https://img.danawa.com/prod_img/500000/721/374/img/9374721_1.jpg?shrink=330:330&_v=20210108134107,477290.0,https://prod.danawa.com/bridge/loadingBridge.html?cate1=861&cate2=873&cate3=960&cate4=0&pcode=9374721&cmpnyc=TH201&safe_trade=4&fee_type=T&link_pcode=4622362602&package=0&setpc=0&r=16678526443286,11번가,https://img.danawa.com/cmpny_info/images/TH201_logo.gif,4.8,(17),AMD ( 제조사 웹사이트 바로가기),라이젠9-3세대,AMD(소켓AM4),3세대(Zen2),,105W,4.6GHz,9,-0.22,26,5.908074394476083,0.07765090406251965,135
135,18039512,인텔 코어i9-13세대 13900KF (랩터레이크) (정품),2022년 10월,https://img.danawa.com/prod_img/500000/512/039/img/18039512_1.jpg?shrink=330:330&_v=20221020215958,856990.0,https://prod.danawa.com/bridge/loadingBridge.html?cate1=861&cate2=873&cate3=959&cate4=0&pcode=18039512&cmpnyc=TH201&safe_trade=4&fee_type=T&link_pcode=5055881934&package=0&setpc=0&r=16678520962979,11번가,https://img.danawa.com/cmpny_info/images/TH201_logo.gif,5.0,(2),인텔 ( 제조사 웹사이트 바로가기),,인텔(소켓1700),,코어i9-13세대,,5.8GHz,16,0.38,18,17.766270870564643,0.0773684640427543,136
136,5569040,인텔 코어i3-8세대 8100 (커피레이크) (벌크),2017년 10월,https://img.danawa.com/prod_img/500000/040/569/img/5569040_1.jpg?shrink=330:330&_v=20211201135314,110740.0,https://prod.danawa.com/bridge/loadingBridge.html?cate1=861&cate2=873&cate3=959&cate4=0&pcode=5569040&cmpnyc=TH201&safe_trade=4&fee_type=T&link_pcode=4128745107&package=0&setpc=0&r=16678529186254,11번가,https://img.danawa.com/cmpny_info/images/TH201_logo.gif,4.7,(78),인텔 코어i3-8세대,,인텔(소켓1151v2),,인텔(코어i3-8세대),65W,,2,0.5,80,21.330265615361945,0.0746613689723677,137
137,13753448,인텔 코어i5-11세대 11600KF (로켓레이크S) (정품),2021년 03월,https://img.danawa.com/prod_img/500000/448/753/img/13753448_1.jpg?shrink=330:330&_v=20210617165611,599800.0,https://prod.danawa.com/bridge/loadingBridge.html?cate1=861&cate2=873&cate3=959&cate4=0&pcode=13753448&cmpnyc=TP40F&safe_trade=4&fee_type=T&link_pcode=P5470966987&package=0&setpc=0&r=16678536232027,쿠팡,https://img.danawa.com/cmpny_info/images/TP40F_logo.gif,4.9,(16),인텔 ( 제조사 웹사이트 바로가기),,인텔(소켓1200),,코어i5-11세대,125W,4.9GHz,10,0.6,26,20.17799352227903,0.06788929643214404,138
138,8459781,AMD 라이젠7-3세대 3800X (마티스) (정품),2019년 07월,https://img.danawa.com/prod_img/500000/781/459/img/8459781_1.jpg?shrink=330:330&_v=20200429110910,434860.0,https://prod.danawa.com/bridge/loadingBridge.html?cate1=861&cate2=873&cate3=960&cate4=0&pcode=8459781&cmpnyc=ED910&safe_trade=4&fee_type=T&link_pcode=9471736466&package=0&setpc=0&r=16678524561996,인터파크,https://img.danawa.com/cmpny_info/images/ED910_logo.gif,4.7,(145),AMD ( 제조사 웹사이트 바로가기),라이젠7-3세대,AMD(소켓AM4),3세대(Zen2),,105W,4.5GHz,7,0.29,152,6.739174720971474,0.0661270293887688,139
139,5529981,인텔 코어i7-8세대 8700K (커피레이크) (정품),2017년 10월,https://img.danawa.com/prod_img/500000/981/529/img/5529981_1.jpg?shrink=330:330&_v=20200707162633,416080.0,https://prod.danawa.com/bridge/loadingBridge.html?cate1=861&cate2=873&cate3=959&cate4=0&pcode=5529981&cmpnyc=ED910&safe_trade=4&fee_type=T&link_pcode=10092135549&package=0&setpc=0&r=16678527838412,인터파크,https://img.danawa.com/cmpny_info/images/ED910_logo.gif,4.7,(458),인텔 코어i7-8세대,,인텔(소켓1151v2),,인텔(코어i7-8세대),95W,4.70GHz,6,-0.33,464,18.588638216418747,0.059613535858488755,140
140,5530456,인텔 코어i3-8세대 8100 (커피레이크) (정품),2017년 10월,https://img.danawa.com/prod_img/500000/456/530/img/5530456_1.jpg?shrink=330:330&_v=20211201135314,230000.0,https://prod.danawa.com/bridge/loadingBridge.html?cate1=861&cate2=873&cate3=959&cate4=0&pcode=5530456&cmpnyc=EE715&safe_trade=4&fee_type=T&link_pcode=B649577605&package=0&setpc=0&r=16678529041149,옥션,https://img.danawa.com/cmpny_info/images/EE715_logo.gif,4.8,(300),인텔 코어i3-8세대,,인텔(소켓1151v2),,인텔(코어i3-8세대),65W,,3,0.67,303,22.896023381849854,0.053921739130434784,141
141,6066419,AMD 라이젠5-2세대 2600X (피나클 릿지) (정품),2018년 04월,https://img.danawa.com/prod_img/500000/419/066/img/6066419_1.jpg?shrink=330:330&_v=20220711171041,380330.0,https://prod.danawa.com/bridge/loadingBridge.html?cate1=861&cate2=873&cate3=960&cate4=0&pcode=6066419&cmpnyc=TP40F&safe_trade=4&fee_type=T&link_pcode=P1077001790&package=0&setpc=0&r=16678530309775,쿠팡,https://img.danawa.com/cmpny_info/images/TP40F_logo.gif,4.7,(393),AMD 라이젠5-2세대,라이젠5-2세대,AMD(소켓AM4),2세대(Zen+),,95W,4.25GHz,5,-0.2,398,13.776769976558487,0.053585044566560616,142
142,6112690,인텔 코어i7-4세대 4770 (하스웰) (중고),2013년 06월,https://img.danawa.com/prod_img/500000/690/112/img/6112690_1.jpg?shrink=330:330&_v=20181106115146,76720.0,https://prod.danawa.com/bridge/loadingBridge.html?cate1=861&cate2=873&cate3=959&cate4=0&pcode=6112690&cmpnyc=TH201&safe_trade=4&fee_type=T&link_pcode=4539363437&package=0&setpc=0&r=16678533898460,11번가,https://img.danawa.com/cmpny_info/images/TH201_logo.gif,4.8,(20),인텔 코어i7-4세대,,인텔(소켓1150),,인텔(코어i7-4세대),84W,3.9GHz,1,0.0,21,12.340755509196503,0.053258602711157454,143
143,16101545,인텔 코어i9-12세대 12900 (엘더레이크) (정품),2022년 01월,https://img.danawa.com/prod_img/500000/545/101/img/16101545_1.jpg?shrink=330:330&_v=20220725140834,841560.0,https://prod.danawa.com/bridge/loadingBridge.html?cate1=861&cate2=873&cate3=959&cate4=0&pcode=16101545&cmpnyc=EE128&safe_trade=4&fee_type=T&link_pcode=2515529205&package=0&setpc=0&r=16678523832276,G마켓,https://img.danawa.com/cmpny_info/images/EE128_logo.gif,4.9,(26),인텔 ( 제조사 웹사이트 바로가기),,인텔(소켓1700),,코어i9-12세대,65~202W,5.1GHz,11,0.45,37,14.227780719894763,0.05298968582156947,144
144,6515580,인텔 코어i9-9세대 9900K (커피레이크-R) (정품),2018년 10월,https://img.danawa.com/prod_img/500000/580/515/img/6515580_1.jpg?shrink=330:330&_v=20200707160130,1666380.0,https://prod.danawa.com/bridge/loadingBridge.html?cate1=861&cate2=873&cate3=959&cate4=0&pcode=6515580&cmpnyc=TP40F&safe_trade=4&fee_type=T&link_pcode=P1241288470&package=0&setpc=0&r=16678528056765,쿠팡,https://img.danawa.com/cmpny_info/images/TP40F_logo.gif,4.7,(304),인텔 코어i9-9세대,,인텔(소켓1151v2),,인텔(코어i9-9세대),95W,5.00GHz,21,0.29,325,19.45141418697205,0.052122565081193964,145
145,10142334,인텔 코어X-시리즈 i9-10980XE Extreme Edition (캐스케이드레이크) (정품),2019년 12월,https://img.danawa.com/prod_img/500000/334/142/img/10142334_1.jpg?shrink=330:330&_v=20210809170704,1606650.0,https://prod.danawa.com/bridge/loadingBridge.html?cate1=861&cate2=873&cate3=959&cate4=0&pcode=10142334&cmpnyc=TH201&safe_trade=4&fee_type=T&link_pcode=2858892818&package=0&setpc=0&r=16678527621258,11번가,https://img.danawa.com/cmpny_info/images/TH201_logo.gif,4.8,(14),인텔 ( 제조사 웹사이트 바로가기),,인텔(소켓2066),,코어X-시리즈,165W,4.6GHz,20,0.35,34,18.685798401441502,0.051759873027728505,146
146,7097410,인텔 코어i5-9세대 9400F (커피레이크-R) (벌크),2019년 01월,https://img.danawa.com/prod_img/500000/410/097/img/7097410_1.jpg?shrink=330:330&_v=20191219171104,166320.0,https://prod.danawa.com/bridge/loadingBridge.html?cate1=861&cate2=873&cate3=959&cate4=0&pcode=7097410&cmpnyc=TH201&safe_trade=4&fee_type=T&link_pcode=4128933463&package=0&setpc=0&r=16678523576507,11번가,https://img.danawa.com/cmpny_info/images/TH201_logo.gif,4.7,(184),인텔 ( 제조사 웹사이트 바로가기),,인텔(소켓1151v2),,인텔(코어i5-9세대),65W,4.1GHz,2,1.0,186,15.702628705450014,0.04867724867724868,147
147,7565248,인텔 코어i5-9세대 9600KF (커피레이크-R) (정품),2019년 03월,https://img.danawa.com/prod_img/500000/248/565/img/7565248_1.jpg?shrink=330:330&_v=20200429104047,269990.0,https://prod.danawa.com/bridge/loadingBridge.html?cate1=861&cate2=873&cate3=959&cate4=0&pcode=7565248&cmpnyc=EE715&safe_trade=4&fee_type=T&link_pcode=C255799234&package=0&setpc=0&r=16678526013994,옥션,https://img.danawa.com/cmpny_info/images/EE715_logo.gif,4.7,(287),인텔 ( 제조사 웹사이트 바로가기),,인텔(소켓1151v2),,인텔(코어i5-9세대),95W,4.6GHz,3,0.0,290,19.592860730908136,0.04520167413607912,148
148,12151730,인텔 코어i7-10세대 10700K 어벤져스 에디션 (코멧레이크S) (정품),2020년 08월,https://img.danawa.com/prod_img/500000/730/151/img/12151730_1.jpg?shrink=330:330&_v=20200831094530,460620.0,https://prod.danawa.com/bridge/loadingBridge.html?cate1=861&cate2=873&cate3=959&cate4=0&pcode=12151730&cmpnyc=EE309&safe_trade=4&fee_type=T&link_pcode=LO1361867510&package=0&setpc=0&r=16678527786385,롯데ON,https://img.danawa.com/cmpny_info/images/EE309_logo.gif,4.5,(50),인텔 ( 제조사 웹사이트 바로가기),,인텔(소켓1200),,코어i7-10세대,125W,5.1GHz,5,-0.4,55,14.476394077229704,0.04472233077156876,149
149,6515620,인텔 코어i5-9세대 9600K (커피레이크-R) (정품),2018년 10월,https://img.danawa.com/prod_img/500000/620/515/img/6515620_1.jpg?shrink=330:330&_v=20200707161128,659330.0,https://prod.danawa.com/bridge/loadingBridge.html?cate1=861&cate2=873&cate3=959&cate4=0&pcode=6515620&cmpnyc=TP40F&safe_trade=4&fee_type=T&link_pcode=P5273549739&package=0&setpc=0&r=16678529592288,쿠팡,https://img.danawa.com/cmpny_info/images/TP40F_logo.gif,4.8,(494),인텔 코어i5-9세대,,인텔(소켓1151v2),,인텔(코어i5-9세대),95W,4.60GHz,7,0.29,501,11.475681824849982,0.04391124323176558,150
150,7517686,인텔 코어i7-9세대 9700KF (커피레이크-R) (정품),2019년 03월,https://img.danawa.com/prod_img/500000/686/517/img/7517686_1.jpg?shrink=330:330&_v=20200429104538,485520.0,https://prod.danawa.com/bridge/loadingBridge.html?cate1=861&cate2=873&cate3=959&cate4=0&pcode=7517686&cmpnyc=TH201&safe_trade=4&fee_type=T&link_pcode=4978194047&package=0&setpc=0&r=16678527062667,11번가,https://img.danawa.com/cmpny_info/images/TH201_logo.gif,4.7,(109),인텔 ( 제조사 웹사이트 바로가기),,인텔(소켓1151v2),,인텔(코어i7-9세대),95W,4.9GHz,5,-0.2,114,15.565669791610704,0.04189322787938705,151
151,11824939,인텔 코어i9-10세대 10900F (코멧레이크S) (벌크),2020년 06월,https://img.danawa.com/prod_img/500000/939/824/img/11824939_1.jpg?shrink=330:330&_v=20210118161931,501970.0,https://prod.danawa.com/bridge/loadingBridge.html?cate1=861&cate2=873&cate3=959&cate4=0&pcode=11824939&cmpnyc=EE715&safe_trade=4&fee_type=T&link_pcode=C380119288&package=0&setpc=0&r=16678526993405,옥션,https://img.danawa.com/cmpny_info/images/EE715_logo.gif,5.0,(1),인텔 ( 제조사 웹사이트 바로가기),,인텔(소켓1200),,코어i9-10세대,65W,5.2GHz,5,0.4,6,17.57686849438067,0.04083909396975915,152
152,16101581,인텔 코어i9-12세대 12900F (엘더레이크) (정품),2022년 01월,https://img.danawa.com/prod_img/500000/581/101/img/16101581_1.jpg?shrink=330:330&_v=20220725140513,784530.0,https://prod.danawa.com/bridge/loadingBridge.html?cate1=861&cate2=873&cate3=959&cate4=0&pcode=16101581&cmpnyc=EE128&safe_trade=4&fee_type=T&link_pcode=2515526313&package=0&setpc=0&r=16678524053244,G마켓,https://img.danawa.com/cmpny_info/images/EE128_logo.gif,4.9,(35),인텔 ( 제조사 웹사이트 바로가기),,인텔(소켓1700),,코어i9-12세대,65~202W,5.1GHz,7,0.0,42,14.266500899430918,0.03617197557773444,153
153,8428929,인텔 코어i7-9세대 9700 (커피레이크-R) (정품),2019년 07월,https://img.danawa.com/prod_img/500000/929/428/img/8428929_1.jpg?shrink=330:330&_v=20200429104431,599640.0,https://prod.danawa.com/bridge/loadingBridge.html?cate1=861&cate2=873&cate3=959&cate4=0&pcode=8428929&cmpnyc=TH201&safe_trade=4&fee_type=T&link_pcode=3940525396&package=0&setpc=0&r=16678528695177,11번가,https://img.danawa.com/cmpny_info/images/TH201_logo.gif,4.8,(119),인텔 ( 제조사 웹사이트 바로가기),,인텔(소켓1151v2),,인텔(코어i7-9세대),65W,4.7GHz,5,0.2,124,20.139255907296324,0.03425388566473217,154
154,7559767,인텔 코어i9-9세대 9900KF (커피레이크-R) (정품),2019년 03월,https://img.danawa.com/prod_img/500000/767/559/img/7559767_1.jpg?shrink=330:330&_v=20200429104729,738990.0,https://prod.danawa.com/bridge/loadingBridge.html?cate1=861&cate2=873&cate3=959&cate4=0&pcode=7559767&cmpnyc=TH201&safe_trade=4&fee_type=T&link_pcode=3884162618&package=0&setpc=0&r=16678530399442,11번가,https://img.danawa.com/cmpny_info/images/TH201_logo.gif,4.7,(85),인텔 ( 제조사 웹사이트 바로가기),,인텔(소켓1151v2),,인텔(코어i9-9세대),95W,5.0GHz,6,0.5,91,17.14018629424604,0.0330288637194008,155
155,11020131,AMD 라이젠5-3세대 3600 (마티스) (해외구매),2019년 07월,https://img.danawa.com/prod_img/500000/131/020/img/11020131_1.jpg?shrink=330:330&_v=20200429161834,269870.0,https://prod.danawa.com/bridge/loadingBridge.html?cate1=861&cate2=873&cate3=960&cate4=0&pcode=11020131&cmpnyc=EE715&safe_trade=4&fee_type=T&link_pcode=B754689721&package=0&setpc=0&r=16678524234656,옥션,https://img.danawa.com/cmpny_info/images/EE715_logo.gif,4.4,(10),AMD ( 제조사 웹사이트 바로가기),라이젠5-3세대,AMD(소켓AM4),3세대(Zen2),,65W,4.2GHz,2,0.5,12,13.27087144111252,0.030444287990513953,156
156,11480694,인텔 코어i5-10세대 10500 (코멧레이크S) (벌크),2020년 05월,https://img.danawa.com/prod_img/500000/694/480/img/11480694_1.jpg?shrink=330:330&_v=20200722162146,270000.0,https://prod.danawa.com/bridge/loadingBridge.html?cate1=861&cate2=873&cate3=959&cate4=0&pcode=11480694&cmpnyc=TH201&safe_trade=4&fee_type=T&link_pcode=4881878086&package=0&setpc=0&r=16678525543410,11번가,https://img.danawa.com/cmpny_info/images/TH201_logo.gif,4.9,(16),인텔 ( 제조사 웹사이트 바로가기),,인텔(소켓1200),,코어i5-10세대,65W,4.5GHz,2,-1.0,18,15.081029342014268,0.030296296296296297,157
157,5569026,인텔 코어i3-8세대 8100 (커피레이크) (벌크 + 쿨러),2017년 10월,https://img.danawa.com/prod_img/500000/026/569/img/5569026_1.jpg?shrink=330:330&_v=20211201135314,139120.0,https://prod.danawa.com/bridge/loadingBridge.html?cate1=861&cate2=873&cate3=959&cate4=0&pcode=5569026&cmpnyc=PV606&safe_trade=4&fee_type=A&link_pcode=70352&package=0&setpc=0&r=16678529135615,초이스컴,https://img.danawa.com/cmpny_info/images/PV606_logo.gif,4.8,(111),인텔 코어i3-8세대,,인텔(소켓1151v2),,인텔(코어i3-8세대),65W,,1,0.0,112,21.378219828919967,0.029715353651523866,158
158,6066361,AMD 라이젠7-2세대 2700 (피나클 릿지) (정품),2018년 04월,https://img.danawa.com/prod_img/500000/361/066/img/6066361_1.jpg?shrink=330:330&_v=20200515133136,549450.0,https://prod.danawa.com/bridge/loadingBridge.html?cate1=861&cate2=873&cate3=960&cate4=0&pcode=6066361&cmpnyc=TP40F&safe_trade=4&fee_type=T&link_pcode=P1077001894&package=0&setpc=0&r=16678530905524,쿠팡,https://img.danawa.com/cmpny_info/images/TP40F_logo.gif,4.8,(169),AMD 라이젠7-2세대,라이젠7-2세대,AMD(소켓AM4),2세대(Zen+),,65W,4.1GHz,4,0.0,173,9.370093472776864,0.029673309673309674,159
159,7892860,인텔 코어i5-9세대 9600KF (커피레이크-R) (벌크),2019년 03월,https://img.danawa.com/prod_img/500000/860/892/img/7892860_1.jpg?shrink=330:330&_v=20200305172427,283500.0,https://prod.danawa.com/bridge/loadingBridge.html?cate1=861&cate2=873&cate3=959&cate4=0&pcode=7892860&cmpnyc=PO30C&safe_trade=4&fee_type=A&link_pcode=124404&package=0&setpc=0&r=16678526102496,피시포올,https://img.danawa.com/cmpny_info/images/PO30C_logo.gif,4.8,(37),인텔 ( 제조사 웹사이트 바로가기),,인텔(소켓1151v2),,인텔(코어i5-9세대),95W,4.6GHz,2,0.5,39,12.312486760474885,0.0286984126984127,160
160,8062711,인텔 코어i7-9세대 9700F (커피레이크-R) (정품),2019년 05월,https://img.danawa.com/prod_img/500000/711/062/img/8062711_1.jpg?shrink=330:330&_v=20200429104114,436600.0,https://prod.danawa.com/bridge/loadingBridge.html?cate1=861&cate2=873&cate3=959&cate4=0&pcode=8062711&cmpnyc=TH201&safe_trade=4&fee_type=T&link_pcode=3943116635&package=0&setpc=0&r=16678530013471,11번가,https://img.danawa.com/cmpny_info/images/TH201_logo.gif,4.7,(150),인텔 ( 제조사 웹사이트 바로가기),,인텔(소켓1151v2),,인텔(코어i7-9세대),65W,4.7GHz,3,0.67,153,8.492298099492158,0.02808978469995419,161
161,11479776,인텔 코어i7-10세대 10700K (코멧레이크S) (벌크),2020년 05월,https://img.danawa.com/prod_img/500000/776/479/img/11479776_1.jpg?shrink=330:330&_v=20200707160542,444160.0,https://prod.danawa.com/bridge/loadingBridge.html?cate1=861&cate2=873&cate3=959&cate4=0&pcode=11479776&cmpnyc=PV203&safe_trade=4&fee_type=A&link_pcode=5565674840&package=0&setpc=0&r=16678527331398,컴오아시스,https://img.danawa.com/cmpny_info/images/PV203_logo.gif,4.8,(26),인텔 ( 제조사 웹사이트 바로가기),,인텔(소켓1200),,코어i7-10세대,125W,5.1GHz,3,0.33,29,16.28285832833041,0.027625180115273776,162
162,6020667,인텔 코어i5-8세대 8500 (커피레이크) (정품),2018년 04월,https://img.danawa.com/prod_img/500000/667/020/img/6020667_1.jpg?shrink=330:330&_v=20200707163244,335250.0,https://prod.danawa.com/bridge/loadingBridge.html?cate1=861&cate2=873&cate3=959&cate4=0&pcode=6020667&cmpnyc=ED910&safe_trade=4&fee_type=T&link_pcode=5732641510&package=0&setpc=0&r=16678528868767,인터파크,https://img.danawa.com/cmpny_info/images/ED910_logo.gif,4.7,(386),인텔 코어i5-8세대,,인텔(소켓1151v2),,인텔(코어i5-8세대),65W,4.1GHz,2,0.0,388,8.632408262227555,0.024316181953765847,163
163,5530356,인텔 코어i5-8세대 8400 (커피레이크) (정품),2017년 10월,https://img.danawa.com/prod_img/500000/356/530/img/5530356_1.jpg?shrink=330:330&_v=20200707163045,343200.0,https://prod.danawa.com/bridge/loadingBridge.html?cate1=861&cate2=873&cate3=959&cate4=0&pcode=5530356&cmpnyc=TP40F&safe_trade=4&fee_type=T&link_pcode=P6188046644&package=0&setpc=0&r=16678528476435,쿠팡,https://img.danawa.com/cmpny_info/images/TP40F_logo.gif,4.8,(224),인텔 코어i5-8세대,,인텔(소켓1151v2),,인텔(코어i5-8세대),65W,4.00GHz,2,0.0,226,9.241078043271928,0.02409090909090909,164
